scientific_name	authority	rank	aphia_id	url	parent_name	parent_id	status	valid_aphia_id	valid_name	valid_authority	kingdom	phylum	class	order	family	genus	classification	lsid
Trachelomonas hispida	(Perty) F.Stein, 1878	Species	163412	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163412	Trachelomonas	163247	accepted	163412	Trachelomonas hispida	(Perty) F.Stein, 1878	Protozoa	Euglenozoa	Euglenophyceae	Euglenales	Euglenaceae	Trachelomonas	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Eozoa - [Infrakingdom] Euglenozoa - [Phylum] Euglenozoa - [Subphylum] Euglenoida - [Infraphylum] Dipilida - [Class] Euglenophyceae - [Subclass] Euglenophycidae - [Order] Euglenales - [Family] Euglenaceae - [Subfamily] Colacioideae - [Genus] Trachelomonas - [Species] Trachelomonas hispida	urn:lsid:marinespecies.org:taxname:163412
Stephanodiscus hantzschii var. pusillus	Grunow in Cleve & Grunow, 1880	Variety	163414	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163414	Stephanodiscus hantzschii	149080	unassessed	163414	Stephanodiscus hantzschii var. pusillus	Grunow in Cleve & Grunow, 1880	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Coscinodiscophycidae - [Superorder] Thalassiosiranae - [Order] Thalassiosirales - [Family] Stephanodiscaceae - [Genus] Stephanodiscus - [Species] Stephanodiscus hantzschii - [Variety] Stephanodiscus hantzschii var. pusillus	urn:lsid:marinespecies.org:taxname:163414
Stephanodiscus rotula	(K�tzing) Hendey, 1964	Species	163435	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163435	Stephanodiscus	149079	unassessed	650056	Discoplea rotula	Ehrenberg, 1844	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Stephanodiscaceae	Stephanodiscus	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Coscinodiscophycidae - [Superorder] Thalassiosiranae - [Order] Thalassiosirales - [Family] Stephanodiscaceae - [Genus] Stephanodiscus - [Species] Stephanodiscus rotula	urn:lsid:marinespecies.org:taxname:163435
Scrippsiella faeroense	(Paulsen) Balech & Soares, 1967	Species	163452	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163452	Scrippsiella	109545	unaccepted	1321853	Scrippsiella acuminata	(Ehrenberg) Kretschmann, Elbr�chter, Zinssmeister, S.Soehner, Kirsch, Kusber & Gottschling, 2015	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Scrippsiella	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Order] Thoracosphaerales - [Family] Thoracosphaeraceae - [Genus] Scrippsiella - [Species] Scrippsiella faeroense	urn:lsid:marinespecies.org:taxname:163452
Euglena hemichromata	Skuja, 1948	Species	163457	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163457	Euglena	8012	accepted	163457	Euglena hemichromata	Skuja, 1948	Protozoa	Euglenozoa	Euglenophyceae	Euglenales	Euglenaceae	Euglena	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Eozoa - [Infrakingdom] Euglenozoa - [Phylum] Euglenozoa - [Subphylum] Euglenoida - [Infraphylum] Dipilida - [Class] Euglenophyceae - [Subclass] Euglenophycidae - [Order] Euglenales - [Family] Euglenaceae - [Subfamily] Euglenoideae - [Genus] Euglena - [Species] Euglena hemichromata	urn:lsid:marinespecies.org:taxname:163457
Kephyrion	Pascher, 1911	Genus	163474	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163474	Chrysococcaceae	160547	accepted	163474	Kephyrion	Pascher, 1911	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Chrysococcaceae	Kephyrion	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Heterokonta - [Phylum] Ochrophyta - [Class] Chrysophyceae - [Order] Chromulinales - [Family] Chrysococcaceae - [Genus] Kephyrion	urn:lsid:marinespecies.org:taxname:163474
Micractinium	Fresenius, 1858	Genus	163478	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163478	Chlorellaceae	160575	accepted	163478	Micractinium	Fresenius, 1858	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Micractinium	[Superdomain] Biota - [Kingdom] Plantae - [Subkingdom] Viridiplantae - [Phylum (Division)] Chlorophyta - [Subphylum (Subdivision)] Chlorophytina - [Class] Trebouxiophyceae - [Order] Chlorellales - [Family] Chlorellaceae - [Genus] Micractinium	urn:lsid:marinespecies.org:taxname:163478
Micractinium pusillum	Fresenius, 1858	Species	163479	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163479	Micractinium	163478	accepted	163479	Micractinium pusillum	Fresenius, 1858	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Micractinium	[Superdomain] Biota - [Kingdom] Plantae - [Subkingdom] Viridiplantae - [Phylum (Division)] Chlorophyta - [Subphylum (Subdivision)] Chlorophytina - [Class] Trebouxiophyceae - [Order] Chlorellales - [Family] Chlorellaceae - [Genus] Micractinium - [Species] Micractinium pusillum	urn:lsid:marinespecies.org:taxname:163479
Ankistrodesmus falcatus	(Corda) Ralfs, 1848	Species	163490	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163490	Ankistrodesmus	163489	accepted	163490	Ankistrodesmus falcatus	(Corda) Ralfs, 1848	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Selenastraceae	Ankistrodesmus	[Superdomain] Biota - [Kingdom] Plantae - [Subkingdom] Viridiplantae - [Phylum (Division)] Chlorophyta - [Subphylum (Subdivision)] Chlorophytina - [Class] Chlorophyceae - [Order] Sphaeropleales - [Family] Selenastraceae - [Genus] Ankistrodesmus - [Species] Ankistrodesmus falcatus	urn:lsid:marinespecies.org:taxname:163490
Thalassiosira lacustris	(Grunow) Hasle, 1977	Species	163494	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163494	Thalassiosira	148912	unassessed	983570	Coscinodiscus lacustris f. lacustris	Grunow in Cleve & Grunow, 1880	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Coscinodiscophycidae - [Superorder] Thalassiosiranae - [Order] Thalassiosirales - [Family] Thalassiosiraceae - [Genus] Thalassiosira - [Species] Thalassiosira lacustris	urn:lsid:marinespecies.org:taxname:163494
Thalassiosira hyperborea var. pelagica	(Cleve-Euler) Hasle in Hasle & Lange, 1989	Variety	163499	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163499	Thalassiosira hyperborea	163491	unassessed	969455	Coscinodiscus lacustris var. pelagica	Cleve-Euler, 1937	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Coscinodiscophycidae - [Superorder] Thalassiosiranae - [Order] Thalassiosirales - [Family] Thalassiosiraceae - [Genus] Thalassiosira - [Species] Thalassiosira hyperborea - [Variety] Thalassiosira hyperborea var. pelagica	urn:lsid:marinespecies.org:taxname:163499
Urosolenia longiseta	(O.Zacharias) Edlund & Stoermer, 1993	Species	163520	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163520	Urosolenia	157453	unassessed	978224	Rhizosolenia longiseta var. longiseta	Zacharias, 1893	Chromista	Bacillariophyta	Bacillariophyceae	Rhizosoleniales	Rhizosoleniaceae	Urosolenia	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Coscinodiscophycidae - [Superorder] Rhizosolenianae - [Order] Rhizosoleniales - [Family] Rhizosoleniaceae - [Genus] Urosolenia - [Species] Urosolenia longiseta	urn:lsid:marinespecies.org:taxname:163520
Rhizosolenia eriensis	H.L.Smith, 1872	Species	163521	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163521	Rhizosolenia	149069	unaccepted	985162	Rhizosolenia eriensis f. eriensis	H.L. Smith, 1872	Chromista	Bacillariophyta	Bacillariophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Coscinodiscophycidae - [Superorder] Rhizosolenianae - [Order] Rhizosoleniales - [Family] Rhizosoleniaceae - [Genus] Rhizosolenia - [Species] Rhizosolenia eriensis	urn:lsid:marinespecies.org:taxname:163521
Cyclidium glaucoma	M�ller	Species	163559	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163559	Cyclidium	163558	accepted	163559	Cyclidium glaucoma	M�ller	Chromista	Ciliophora	Oligohymenophorea	Pleuronematida	Cyclidiidae	Cyclidium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Ciliophora - [Subphylum] Intramacronucleata - [Infraphylum] Ventrata - [Class] Oligohymenophorea - [Subclass] Scuticociliatia - [Order] Pleuronematida - [Family] Cyclidiidae - [Genus] Cyclidium - [Species] Cyclidium glaucoma	urn:lsid:marinespecies.org:taxname:163559
Achnanthes minutissima	K�tzing, 1833	Species	163582	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163582	Achnanthes	149191	unassessed	163582	Achnanthes minutissima	K�tzing, 1833	Chromista	Bacillariophyta	Bacillariophyceae	Achnanthales	Achnanthaceae	Achnanthes	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Bacillariophycidae - [Superorder] Bacillariophycanae - [Order] Achnanthales - [Family] Achnanthaceae - [Genus] Achnanthes - [Species] Achnanthes minutissima	urn:lsid:marinespecies.org:taxname:163582
Pauliella taeniata	(Grunow) F.E.Round & P.W.Basson, 1997	Species	163624	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163624	Pauliella	163623	unassessed	163624	Pauliella taeniata	(Grunow) F.E.Round & P.W.Basson, 1997	Chromista	Bacillariophyta	Bacillariophyceae	Lithodesmiales	Lithodesmiaceae	Pauliella	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Coscinodiscophycidae - [Superorder] Lithodesmiophycanae - [Order] Lithodesmiales - [Family] Lithodesmiaceae - [Genus] Pauliella - [Species] Pauliella taeniata	urn:lsid:marinespecies.org:taxname:163624
Entomoneis paludosa	(W.Smith) Reimer, 1975	Species	163646	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163646	Entomoneis	156598	accepted	163646	Entomoneis paludosa	(W.Smith) Reimer, 1975	Chromista	Bacillariophyta	Bacillariophyceae	Surirellales	Entomoneidaceae	Entomoneis	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Bacillariophycidae - [Superorder] Bacillariophycanae - [Order] Surirellales - [Family] Entomoneidaceae - [Genus] Entomoneis - [Species] Entomoneis paludosa	urn:lsid:marinespecies.org:taxname:163646
Aneumastus tusculus	(Ehrenberg) D.G. Mann & Stickle in Round, Crawford & Mann, 1990	Species	163682	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163682	Aneumastus	163681	accepted	163682	Aneumastus tusculus	(Ehrenberg) D.G. Mann & Stickle in Round, Crawford & Mann, 1990	Chromista	Bacillariophyta	Bacillariophyceae	Mastogloiales	Mastogloiaceae	Aneumastus	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Bacillariophycidae - [Superorder] Bacillariophycanae - [Order] Mastogloiales - [Family] Mastogloiaceae - [Genus] Aneumastus - [Species] Aneumastus tusculus	urn:lsid:marinespecies.org:taxname:163682
Tintinnopsis	Stein, 1867	Genus	163780	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163780	Codonellidae	150201	accepted	163780	Tintinnopsis	Stein, 1867	Chromista	Ciliophora	Oligotrichea	Choreotrichida	Codonellidae	Tintinnopsis	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Ciliophora - [Subphylum] Intramacronucleata - [Class] Oligotrichea - [Subclass] Oligotrichia - [Order] Choreotrichida - [Suborder] Tintinnina - [Family] Codonellidae - [Genus] Tintinnopsis	urn:lsid:marinespecies.org:taxname:163780
Tintinnopsis beroidea	Stein, 1867	Species	163782	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163782	Tintinnopsis	163780	accepted	163782	Tintinnopsis beroidea	Stein, 1867	Chromista	Ciliophora	Oligotrichea	Choreotrichida	Codonellidae	Tintinnopsis	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Ciliophora - [Subphylum] Intramacronucleata - [Class] Oligotrichea - [Subclass] Oligotrichia - [Order] Choreotrichida - [Suborder] Tintinnina - [Family] Codonellidae - [Genus] Tintinnopsis - [Species] Tintinnopsis beroidea	urn:lsid:marinespecies.org:taxname:163782
Tintinnopsis nana	Lohmann, 1908	Species	163804	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163804	Tintinnopsis	163780	accepted	163804	Tintinnopsis nana	Lohmann, 1908	Chromista	Ciliophora	Oligotrichea	Choreotrichida	Codonellidae	Tintinnopsis	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Ciliophora - [Subphylum] Intramacronucleata - [Class] Oligotrichea - [Subclass] Oligotrichia - [Order] Choreotrichida - [Suborder] Tintinnina - [Family] Codonellidae - [Genus] Tintinnopsis - [Species] Tintinnopsis nana	urn:lsid:marinespecies.org:taxname:163804
Campylodiscus clypeus	(Ehrenberg) Ehrenberg ex K�tzing, 1844	Species	163816	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163816	Campylodiscus	149616	unassessed	163816	Campylodiscus clypeus	(Ehrenberg) Ehrenberg ex K�tzing, 1844	Chromista	Bacillariophyta	Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Bacillariophycidae - [Superorder] Bacillariophycanae - [Order] Surirellales - [Family] Surirellaceae - [Genus] Campylodiscus - [Species] Campylodiscus clypeus	urn:lsid:marinespecies.org:taxname:163816
Protoperidinium claudicans	(Paulsen, 1907) Balech, 1974	Species	163862	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163862	Protoperidinium	109553	accepted	163862	Protoperidinium claudicans	(Paulsen, 1907) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium claudicans	urn:lsid:marinespecies.org:taxname:163862
Cocconeis scutellum var. scutellum	Ehrenberg, 1838	Variety	163880	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163880	Cocconeis scutellum	149376	accepted	163880	Cocconeis scutellum var. scutellum	Ehrenberg, 1838	Chromista	Bacillariophyta	Bacillariophyceae	Achnanthales	Cocconeidaceae	Cocconeis	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Bacillariophycidae - [Superorder] Bacillariophycanae - [Order] Achnanthales - [Family] Cocconeidaceae - [Genus] Cocconeis - [Species] Cocconeis scutellum - [Variety] Cocconeis scutellum var. scutellum	urn:lsid:marinespecies.org:taxname:163880
Craticula cuspidata	(Kutzing) D.G.Mann, 1990	Species	163907	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163907	Craticula	163902	unassessed	163908	Frustulia cuspidata	Kutzing, 1833	Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Bacillariophycidae - [Superorder] Bacillariophycanae - [Order] Naviculales - [Family] Stauroneidaceae - [Genus] Craticula - [Species] Craticula cuspidata	urn:lsid:marinespecies.org:taxname:163907
Tintinnopsis campanula	(Ehrenberg, 1840)	Species	163913	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163913	Tintinnopsis	163780	accepted	163913	Tintinnopsis campanula	(Ehrenberg, 1840)	Chromista	Ciliophora	Oligotrichea	Choreotrichida	Codonellidae	Tintinnopsis	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Ciliophora - [Subphylum] Intramacronucleata - [Class] Oligotrichea - [Subclass] Oligotrichia - [Order] Choreotrichida - [Suborder] Tintinnina - [Family] Codonellidae - [Genus] Tintinnopsis - [Species] Tintinnopsis campanula	urn:lsid:marinespecies.org:taxname:163913
Tintinnopsis lobiancoi	Daday, 1887	Species	163919	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163919	Tintinnopsis	163780	accepted	163919	Tintinnopsis lobiancoi	Daday, 1887	Chromista	Ciliophora	Oligotrichea	Choreotrichida	Codonellidae	Tintinnopsis	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Ciliophora - [Subphylum] Intramacronucleata - [Class] Oligotrichea - [Subclass] Oligotrichia - [Order] Choreotrichida - [Suborder] Tintinnina - [Family] Codonellidae - [Genus] Tintinnopsis - [Species] Tintinnopsis lobiancoi	urn:lsid:marinespecies.org:taxname:163919
Ceratoneis closterium	Ehrenberg, 1839	Species	163932	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163932	Ceratoneis	163931	unassessed	163932	Ceratoneis closterium	Ehrenberg, 1839	Chromista	Bacillariophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ceratoneis	[Superdomain] Biota - [Kingdom] Chromista - [Phylum] Bacillariophyta - [Subphylum] Bacillariophytina - [Class] Bacillariophyceae - [Subclass] Fragilariophycidae - [Superorder] Fragilariophycanae - [Order] Fragilariales - [Family] Fragilariaceae - [Genus] Ceratoneis - [Species] Ceratoneis closterium	urn:lsid:marinespecies.org:taxname:163932
Protoperidinium curvipes	(Ostenfeld) Balech, 1974	Species	163934	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163934	Protoperidinium	109553	accepted	163934	Protoperidinium curvipes	(Ostenfeld) Balech, 1974	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Alveolata - [Phylum] Myzozoa - [Subphylum] Dinozoa - [Infraphylum] Dinoflagellata - [Class] Dinophyceae - [Subclass] Peridiniphycidae - [Order] Peridiniales - [Family] Protoperidiniaceae - [Genus] Protoperidinium - [Species] Protoperidinium curvipes	urn:lsid:marinespecies.org:taxname:163934
Centritractus	E.Lemmermann, 1900	Genus	163946	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163946	Centritractaceae	163944	accepted	163946	Centritractus	E.Lemmermann, 1900	Chromista	Ochrophyta	Xanthophyceae	Mischococcales	Centritractaceae	Centritractus	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Heterokonta - [Phylum] Ochrophyta - [Class] Xanthophyceae - [Order] Mischococcales - [Family] Centritractaceae - [Genus] Centritractus	urn:lsid:marinespecies.org:taxname:163946
Coelastrum microporum	N�geli, 1855	Species	163975	https://www.marinespecies.org/aphia.php?p=taxdetails&id=163975	Coelastrum	160550	accepted	163975	Coelastrum microporum	N�geli, 1855	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Coelastrum	[Superdomain] Biota - [Kingdom] Plantae - [Subkingdom] Viridiplantae - [Phylum (Division)] Chlorophyta - [Subphylum (Subdivision)] Chlorophytina - [Class] Chlorophyceae - [Order] Sphaeropleales - [Family] Scenedesmaceae - [Subfamily] Coelastroideae - [Genus] Coelastrum - [Species] Coelastrum microporum	urn:lsid:marinespecies.org:taxname:163975
